stem,variant,system,dataset,sample_id,hop,wait_us,compute_us
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,30,185.344000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,31,339.968000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,32,355.328000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,33,363.520000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,34,286.720000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,35,293.888000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,36,186.368000,58.368000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,37,356.352000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,38,207.872000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,39,301.056000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,40,275.456000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,41,300.032000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,42,311.296000,32.768000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,43,267.264000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,44,222.208000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,52631,45,195.584000,27.648000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,0,320.512000,31.744000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,1,340.992000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,2,546.816000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,3,289.792000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,4,281.600000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,5,410.624000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,6,338.944000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,7,163.840000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,8,157.696000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,9,258.048000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,10,226.304000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,11,195.584000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,12,181.248000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,13,252.928000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,14,312.320000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,15,163.840000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,16,146.432000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,17,345.088000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,18,358.400000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,19,330.752000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,20,293.888000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,21,269.312000,59.392000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,22,250.880000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,23,272.384000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,24,254.976000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,25,252.928000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,26,295.936000,26.624000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,27,240.640000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,28,300.032000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,29,295.936000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,30,231.424000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,31,249.856000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,32,236.544000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,33,275.456000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,34,339.968000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,35,265.216000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,36,246.784000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,37,257.024000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,38,181.248000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,39,247.808000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,40,171.008000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,41,377.856000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,42,189.440000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,43,339.968000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,44,238.592000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,45,139.264000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,46,133.120000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,47,183.296000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,48,169.984000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,63157,49,146.432000,22.528000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,0,305.152000,30.720000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,1,313.344000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,2,409.600000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,3,290.816000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,4,268.288000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,5,277.504000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,6,273.408000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,7,214.016000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,8,339.968000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,9,294.912000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,10,268.288000,32.768000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,11,330.752000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,12,287.744000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,13,192.512000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,14,314.368000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,15,252.928000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,16,210.944000,51.200000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,17,288.768000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,18,312.320000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,19,315.392000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,20,290.816000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,21,248.832000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,22,318.464000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,23,309.248000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,24,257.024000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,25,249.856000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,26,239.616000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,27,392.192000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,28,265.216000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,29,271.360000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,30,199.680000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,31,217.088000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,32,315.392000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,33,303.104000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,34,190.464000,32.768000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,35,329.728000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,36,268.288000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,37,271.360000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,38,275.456000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,39,361.472000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,40,343.040000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,41,254.976000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,42,218.112000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,43,227.328000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,44,206.848000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,45,192.512000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,46,178.176000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,47,144.384000,24.576000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,73683,48,115.712000,20.480000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,0,308.224000,25.600000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,1,327.680000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,2,416.768000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,3,269.312000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,4,270.336000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,5,285.696000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,6,286.720000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,7,166.912000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,8,320.512000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,9,333.824000,31.744000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,10,299.008000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,11,273.408000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,12,291.840000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,13,272.384000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,14,201.728000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,15,262.144000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,16,277.504000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,17,261.120000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,18,289.792000,30.720000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,19,211.968000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,20,270.336000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,21,327.680000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,22,313.344000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,23,304.128000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,24,252.928000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,25,248.832000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,26,220.160000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,27,198.656000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,28,244.736000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,29,316.416000,54.272000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,30,217.088000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,31,271.360000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,32,276.480000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,33,166.912000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,34,189.440000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,35,248.832000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,36,300.032000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,37,235.520000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,38,325.632000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,39,274.432000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,40,290.816000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,41,269.312000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,42,203.776000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,43,356.352000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,44,263.168000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,45,264.192000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,46,199.680000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,47,166.912000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,48,134.144000,27.648000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,84210,49,117.760000,24.576000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,0,286.720000,26.624000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,1,344.064000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,2,406.528000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,3,262.144000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,4,272.384000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,5,359.424000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,6,356.352000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,7,272.384000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,8,286.720000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,9,202.752000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,10,307.200000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,11,268.288000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,12,401.408000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,13,350.208000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,14,273.408000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,15,256.000000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,16,343.040000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,17,347.136000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,18,178.176000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,19,353.280000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,20,308.224000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,21,425.984000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,22,230.400000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,23,230.400000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,24,373.760000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,25,246.784000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,26,245.760000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,27,232.448000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,28,352.256000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,29,204.800000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,30,182.272000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,31,331.776000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,32,224.256000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,33,211.968000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,34,109.568000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,35,190.464000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,36,349.184000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,37,285.696000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,38,289.792000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,39,272.384000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,40,268.288000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,41,178.176000,50.176000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,42,339.968000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,43,188.416000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,44,218.112000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,45,186.368000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,46,174.080000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,47,120.832000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,94736,48,131.072000,32.768000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,0,289.792000,27.648000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,1,361.472000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,2,404.480000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,3,220.160000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,4,363.520000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,5,238.592000,41.984000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,6,264.192000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,7,115.712000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,8,417.792000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,9,269.312000,32.768000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,10,269.312000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,11,263.168000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,12,270.336000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,13,252.928000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,14,339.968000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,15,302.080000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,16,230.400000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,17,385.024000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,18,199.680000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,19,269.312000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,20,230.400000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,21,193.536000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,22,265.216000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,23,279.552000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,24,245.760000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,25,270.336000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,26,195.584000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,27,210.944000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,28,188.416000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,29,436.224000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,30,313.344000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,31,348.160000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,32,256.000000,48.128000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,33,264.192000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,34,252.928000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,35,244.736000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,36,159.744000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,37,252.928000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,38,225.280000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,39,159.744000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,40,331.776000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,41,261.120000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,42,286.720000,39.936000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,43,292.864000,34.816000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,44,226.304000,36.864000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,105262,45,353.280000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,0,106.496000,25.600000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,1,110.592000,24.576000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,2,163.840000,30.720000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,3,215.040000,33.792000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,4,318.464000,35.840000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,5,201.728000,24.576000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,6,265.216000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,7,310.272000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,8,252.928000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,9,297.984000,45.056000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,10,173.056000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,11,291.840000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,12,287.744000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,13,268.288000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,14,427.008000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,15,238.592000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,16,252.928000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,17,243.712000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,18,309.248000,43.008000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,19,307.200000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,20,288.768000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,21,248.832000,47.104000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,22,214.016000,38.912000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,23,226.304000,46.080000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,24,260.096000,37.888000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,25,212.992000,44.032000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,26,230.400000,40.960000
flashanns_sift1b_ef45_nb756,,FlashANNS,sift1b,115788,27,245.760000,36.864000
